Title,Rent,Address,URL
Brookwood Townhomes 2 & 3 bedroom available now $25 off app fee,$1310,Lithonia,https://atlanta.craigslist.org/nat/apa/d/winder-brookwood-townhomes-2-3-bedroom/7108083932.html
"3 beds 2 baths cozy sunroom, big great room with fireplace.",$1310,"101 Heritage Drive Canton, GA",https://atlanta.craigslist.org/atl/apa/d/experiment-3-beds-2-baths-cozy-sunroom/7104669684.html
"You will love this spacious 3 bedrooms, 2 bathrooms.",$1300,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/atl/apa/d/experiment-you-will-love-this-spacious/7104675375.html
The Flats @ 1885,$1300,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/atl/apa/d/morrow-the-flats-1885/7108083616.html
Brand New Luxury 3 bedroom on the Hooch,$1156,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/wat/apa/d/mableton-brand-new-luxury-3-bedroom-on/7101574184.html
MAKE HARVARD PLACE YOUR NEW HOME!!!  APPLY ONLINE TODAY!!,$1156,DECATUR,https://atlanta.craigslist.org/eat/apa/d/lithonia-make-harvard-place-your-new/7108064053.html
Beautifully brand new 'home avaiĺabĺe immed.!!,$1294,Lithonia,https://atlanta.craigslist.org/atl/apa/d/atlanta-beautifully-brand-new-home/7108024221.html
"2-3 B.e.d F_a_m_i_l_y_ _h_o_m_e, One Bath, Big Garage, yard",$1294,Austell,https://atlanta.craigslist.org/eat/apa/d/lawrenceville-2-3-bed-family-home-one/7108022133.html
We'll Treat You Like A Star!!!!! Here At Park 35!!!!,$1310,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/atl/apa/d/decatur-well-treat-you-like-star-here/7104173757.html
Mom Says Move Here...... To Park 35!!!!!!,$1310,riverdale,https://atlanta.craigslist.org/atl/apa/d/decatur-mom-says-move-here-to-park-35/7104177140.html
"You Will Instantly Fall For This Stylish and Spacious Home, Come See!!",$4000,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/nat/apa/d/alpharetta-you-will-instantly-fall-for/7108042758.html
It's A Bird... It's A Plane..... It's $200.00 Off 1st Months Rent!!!,$4000,riverdale,https://atlanta.craigslist.org/atl/apa/d/decatur-its-bird-its-plane-its-off-1st/7101092581.html
We'll Treat You Like A Star!!!!! Here At Park 35!!!!,$1235,Johns Creek,https://atlanta.craigslist.org/atl/apa/d/decatur-well-treat-you-like-star-here/7101059931.html
RENT TO OWN Home,$1235,Clarkston,https://atlanta.craigslist.org/atl/apa/d/atlanta-rent-to-own-home/7108077464.html
LESS THAN PERFECT CREDIT,$1585,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/sat/apa/d/jonesboro-less-than-perfect-credit/7103013263.html
Call today !!! don't miss our special,$1585,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/nat/apa/d/lawrenceville-call-today-dont-miss-our/7108020021.html
Smile...... We Have 200.00 Off 1st Month's Rent!!!!!,$1610,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/atl/apa/d/decatur-smile-we-have-off-1st-months/7101057291.html
Mom Says Move Here...... At  Park 35!!!!!!,$1610,East Point,https://atlanta.craigslist.org/atl/apa/d/decatur-mom-says-move-here-at-park-35/7101055550.html
Pop On In...... To Park 35!!!!!,$949,Clarkston,https://atlanta.craigslist.org/atl/apa/d/decatur-pop-on-in-to-park-35/7101053578.html
GET THE FREEDOM YOU DESERVE!! APPLY ONLINE TO HARVARD PLACE TODAY!!,$949,Norcross,https://atlanta.craigslist.org/eat/apa/d/lithonia-get-the-freedom-you-deserve/7108054621.html
3x2 Beautifully remodeled with granite coutertops and w/d included,$1154,Norcross,https://atlanta.craigslist.org/nat/apa/d/canton-3x2-beautifully-remodeled-with/7108060922.html
"Leash-free dog park, Hardwood-style flooring, Private balcony",$1154,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/wat/apa/d/douglasville-leash-free-dog-park/7108051231.html
"Dog Park, Outdoor Gazebo, 9 to 11 Foot Ceiling with Crown Molding",$1235,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/wat/apa/d/atlanta-dog-park-outdoor-gazebo-9-to-11/7098312999.html
Beautifully brand new 'home avaiĺabĺe immed.!!,$1235,Doraville,https://atlanta.craigslist.org/sat/apa/d/atlanta-beautifully-brand-new-home/7108024406.html
- Low credit but good income?✨Amazing 3 bedroom 2 bathroom✨,$1235,Sandy Springs,https://atlanta.craigslist.org/atl/apa/d/atlanta-low-credit-but-good/7099216770.html
"֍ Stainless Steal appliances, Granite Counter top !!",$1235,Lithonia,https://atlanta.craigslist.org/atl/apa/d/norcross-stainless-steal-appliances/7099282220.html
"֍ Stainless Steal appliances, Granite Counter top !!",$1235,Atlanta,https://atlanta.craigslist.org/atl/apa/d/atlanta-stainless-steal-appliances/7099359589.html
THREE BEDROOM SPACIOUS APARTMENT AVAILABLE NOW!!,$1235,Atlanta/Buckhead/RESERVE AT LENOX PARK!~AwardWinning Mgmt!,https://atlanta.craigslist.org/atl/apa/d/decatur-three-bedroom-spacious/7108070935.html
HAPPINESS IS ONLY AN APPLICATION AWAY!! HARVARD PLACE IS HERE FOR YOU!,$1172,Norcross,https://atlanta.craigslist.org/eat/apa/d/lithonia-happiness-is-only-an/7108060196.html
Alexis Has the Perfect apartment Home for you!!!,$1172,Lithonia,https://atlanta.craigslist.org/sat/apa/d/atlanta-alexis-has-the-perfect/7103419667.html
Amazing Three Bedroom Available,$1445,Norcross,https://atlanta.craigslist.org/atl/apa/d/austell-amazing-three-bedroom-available/7108069523.html
➤No evictions in past 3 years!! Fresh start at Las Palmas Apartment,$1445,Norcross,https://atlanta.craigslist.org/atl/apa/d/atlanta-no-evictions-in-past-3-years/7099287568.html
Experience the Brooks Crossing lifestyle. Call Nicole and Apply Now!,$1069,Lithonia,https://atlanta.craigslist.org/sat/apa/d/riverdale-experience-the-brooks/7106760604.html
"֍ Stainless Steal appliances, Granite Counter top !!",$1069,"100 Akers Ridge Drive Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-stainless-steal-appliances/7099213452.html
"Walk-in Closet, Sparkling Pool, and Spacious Rooms!!!",$1151,College Park,https://atlanta.craigslist.org/sat/apa/d/riverdale-walk-in-closet-sparkling-pool/7106867814.html
Beautiful spacious apartment homes in a great school district!,$1151,Norcross,https://atlanta.craigslist.org/nat/apa/d/alpharetta-beautiful-spacious-apartment/7108067388.html
$ 399 move-in special 3Br/2 Bath @ 1500 Oak Promo Last days,$1470,"Norcross,",https://atlanta.craigslist.org/eat/apa/d/clarkston-399-move-in-special-3br-2/7108066980.html
"Emergency maintenance, Pool, Oversized closets",$1470,Norcross,https://atlanta.craigslist.org/sat/apa/d/atlanta-emergency-maintenance-pool/7104920936.html
- Open kitchen and dining room🔹Total electric🔹Las Palmas apartments,$1310,Las Palmas Apartments in Norcross,https://atlanta.craigslist.org/atl/apa/d/atlanta-open-kitchen-and-dining/7099380267.html
***Preferred Employer Discounts***,$1310,Atlanta,https://atlanta.craigslist.org/atl/apa/d/atlanta-preferred-employer-discounts/7099382597.html
***Available Now!!!!***,$1151,"Commerce, Maysville, Gillsville, Bailey, Talmo, Pendergrass",https://atlanta.craigslist.org/atl/apa/d/atlanta-available-now/7099365704.html
RENT TO OWN  Home,$1151,Duluth,https://atlanta.craigslist.org/atl/apa/d/atlanta-rent-to-own-home/7108063572.html
$ 399 move-in special 3Br/2 Bath @ 1500 Oak Promo Last days,$1281,Lawrenceville,https://atlanta.craigslist.org/eat/apa/d/clarkston-399-move-in-special-3br-2/7108063507.html
Low credit but good income?✨Amazing 3 bedroom 2 bathroom✨,$1281,Cartersville,https://atlanta.craigslist.org/atl/apa/d/atlanta-low-credit-but-good/7096031327.html
"- ֍ Stainless Steal appliances, Granite Counter top !! !",$1151,Doraville,https://atlanta.craigslist.org/atl/apa/d/atlanta-stainless-steal-appliances/7095999301.html
- ➤No evictions in past 3years ? Fresh start at Las Palmas Apartment,$1151,riverdale,https://atlanta.craigslist.org/atl/apa/d/atlanta-no-evictions-in-past-3years/7096440253.html
- ***Preferred Employer Discounts***,$850,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-preferred-employer-discounts/7096520100.html
Mulberry Place – Where You’re Proud To Call Home! 3 Bedroom Apt,$850,"",https://atlanta.craigslist.org/nat/apa/d/lawrenceville-mulberry-place-where/7108030903.html
Regal Vista Apartments Wonderful Deal $399.00 move you in,$900,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-regal-vista-apartments/7108062544.html
"Large kitchen islands, 8' living room windows, 100% Smoke free living",$900,"",https://atlanta.craigslist.org/nat/apa/d/atlanta-large-kitchen-islands-8-living/7108058987.html
DONT MISS OUT ON YOUR CHANCE IN A LUXARY HOME!! APPLY TODAY !!!,$1151,"",https://atlanta.craigslist.org/eat/apa/d/lithonia-dont-miss-out-on-your-chance/7108029025.html
"2-4 B H_O_M_E, 2 Bath, Big Garage, Huge house",$1151,"",https://atlanta.craigslist.org/wat/apa/d/lawrenceville-2-4-home-2-bath-big/7108025904.html
HUGE 3/2 Apt! Now Available $2667.00 Fully Renovated! Grab it fast!,$2281,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-huge-3-2-apt-now-available/7105716468.html
- Low credit but good income?✨Amazing 3 bedroom 2 bathroom✨,$2281,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-low-credit-but-good/7096394118.html
FINALLY HAVE THE HOME OF YOUR DREAMS HERE AT HARVARD PLACE!!,$1310,"",https://atlanta.craigslist.org/eat/apa/d/lithonia-finally-have-the-home-of-your/7108031720.html
"֍ Stainless Steal appliances, Granite Counter top !!  !",$1310,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-stainless-steal-appliances/7096015757.html
"֍ Stainless Steal appliances, Granite Counter top !!  !",$550,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-stainless-steal-appliances/7096019263.html
CHECK OUT OUR VIRTUAL TOUR!! APPLY FOR YOUR DREAM HOME TODAY!!,$550,"",https://atlanta.craigslist.org/eat/apa/d/lithonia-check-out-our-virtual-tour/7108026052.html
Virtual Tours Available!,$583,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-virtual-tours-available/7108057921.html
Great Experiences Are Just Around The Corner,$583,"",https://atlanta.craigslist.org/atl/apa/d/red-oak-great-experiences-are-just/7096305373.html
"֍ Stainless Steal appliances, Granite Counter top !! !",$1049,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-stainless-steal-appliances/7095994783.html
"Gated Community, GOChat Business Center, Resident Event Lounge",$1049,"",https://atlanta.craigslist.org/atl/apa/d/duluth-gated-community-gochat-business/7108057345.html
- Low credit but good income?✨Amazing 3 bedroom 2 bathroom✨,$1049,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-low-credit-but-good/7096524816.html
1st Month $200 OFF- Find out if you qualify at Linden Ridge,$1049,"",https://atlanta.craigslist.org/eat/apa/d/pine-lake-1st-month-200-off-find-out-if/7108051076.html
"Rec Room, Cable/Satellite, Fireplace",$1555,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-rec-room-cable-satellite/7108055107.html
Make Las Palmas Your New Home!!,$1555,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-make-las-palmas-your-new-home/7096403045.html
"Range, Garage, Refrigerator",$1049,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-range-garage-refrigerator/7108053524.html
Beautifully brand new 'home avaiĺabĺe immed.!!,$1049,"",https://atlanta.craigslist.org/nat/apa/d/atlanta-beautifully-brand-new-home/7108024292.html
***Preferred Employer Discounts***,$1049,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-preferred-employer-discounts/7099272750.html
Become A Home Owner In 30 Days or Less!,$1049,"",https://atlanta.craigslist.org/atl/apa/d/roswell-become-home-owner-in-30-days-or/7094927381.html
STOP SCROLLING! Come see your BRAND NEW home TODAY!,$2200,"",https://atlanta.craigslist.org/eat/apa/d/pendergrass-stop-scrolling-come-see/7108051459.html
"Stainless Steel Appliance Package, Ice Maker, Spin Room",$2200,"",https://atlanta.craigslist.org/wat/apa/d/duluth-stainless-steel-appliance/7099299177.html
Welcome Home! You'll love it.,$1426,"",https://atlanta.craigslist.org/nat/apa/d/lawrenceville-welcome-home-youll-love-it/7108020571.html
"Now Available, Renovated Amenities, Green Spaces",$1426,"",https://atlanta.craigslist.org/nat/apa/d/cartersville-now-available-renovated/7108045111.html
Regal Vista Apartments $399.00 Move in Special,$1345,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-regal-vista-apartments-move-in/7108044091.html
Call Now Then Apply!!!,$1345,"",https://atlanta.craigslist.org/sat/apa/d/riverdale-call-now-then-apply/7106908566.html
COME TAKE A VIRTUAL TOUR ON YOUR NEW HOME AT BROOKS CROSSING!!!!!!,$1189,RIVERDALE,https://atlanta.craigslist.org/sat/apa/d/riverdale-come-take-virtual-tour-on/7106908662.html
☺ HUGE 1400sq ft 3bed 2 bath/ Total Electric! LAST 1 **$975.00**,$1189,"Riverdale, Near Airport,Fayetteville",https://atlanta.craigslist.org/atl/apa/d/huge-1400sq-ft-3bed-2-bath-total/7108042007.html
Spacious 3 Bedroom 2 Bath Townhomes,$975,Austell,https://atlanta.craigslist.org/atl/apa/d/austell-spacious-3-bedroom-2-bath/7108033601.html
YOUR NEW HOME AWAITS YOU HERE AT BROOKS CROSSING,$975,Riverdale,https://atlanta.craigslist.org/sat/apa/d/riverdale-your-new-home-awaits-you-here/7106867607.html
Lovely Lithonia 3Br/2Ba Home ONLY $1445,$1020,Kennesaw,https://atlanta.craigslist.org/eat/apa/d/lithonia-lovely-lithonia-3br-2ba-home/7108037930.html
The Flats @ 1885,$1020,Marietta,https://atlanta.craigslist.org/atl/apa/d/morrow-the-flats-1885/7108036672.html
"Beautiful, Renovated 3 Bedroom, 2 Bath Apartment!",$1189,Lawrenceville,https://atlanta.craigslist.org/nat/apa/d/kennesaw-beautiful-renovated-3-bedroom/7108034794.html
Los Especiales de la Primavera en Amber Grove,$1189,Austell,https://atlanta.craigslist.org/wat/apa/d/marietta-los-especiales-de-la-primavera/7108024354.html
LEASING NOW! Stunning 3 Bedroom Apartments Available!,$1445,"Norcross, GA",https://atlanta.craigslist.org/nat/apa/d/lawrenceville-leasing-now-stunning-3/7108010940.html
3 Bedroom 2 Bath Townhomes - Total Electric,$1445,Stockbridge,https://atlanta.craigslist.org/atl/apa/d/austell-3-bedroom-2-bath-townhomes/7108030846.html
One Month FREE! $99 Look & Lease Today!,$151,"645 Dekalb Industrial Way Decatur, GA",https://atlanta.craigslist.org/nat/apa/d/peachtree-corners-one-month-free-99/7108032310.html
"Quality 3 bed, 2 bath with the amenities you desire! 1081 Sq Feet!",$151,"Stone Mountain, GA",https://atlanta.craigslist.org/sat/apa/d/rex-quality-3-bed-2-bath-with-the/7105180681.html
"Pool, Dishwasher, Night patrol",$1524,Tucker,https://atlanta.craigslist.org/wat/apa/d/atlanta-pool-dishwasher-night-patrol/7108024111.html
"Move In Specials On This Newly Renovated, Ground Floor Three-Bedroom!!",$1524,The Enclave at Riverdale,https://atlanta.craigslist.org/atl/apa/d/scottdale-move-in-specials-on-this/7108030528.html
"Now Available, Willow Lake Apartments. Walk to Stone Mountain Park.",$1198,College Park,https://atlanta.craigslist.org/eat/apa/d/pine-lake-now-available-willow-lake/7108030041.html
Bradford Park Apartments 3x2 upgraded unit,$1198,College Park,https://atlanta.craigslist.org/atl/apa/d/stone-mountain-bradford-park-apartments/7108029957.html
A Higher Quality of Living!! Here at The Enclave!!,$1105,College Park,https://atlanta.craigslist.org/sat/apa/d/red-oak-higher-quality-of-living-here/7104269503.html
We Do Have A Preferred Employer Program That Can Save You 5% A Month,$1105,Marietta,https://atlanta.craigslist.org/sat/apa/d/red-oak-we-do-have-preferred-employer/7103134391.html
Your Lease Up Soon? Call Us Today! Let Us Help You! - $1384,$931,"100 Peyton Place SW Atlanta, GA",https://atlanta.craigslist.org/sat/apa/d/red-oak-your-lease-up-soon-call-us/7103136096.html
We Have Open Availability. 3x2 $1384 - $1384,$931,Ashley Collegetown   Ivan Hill,https://atlanta.craigslist.org/sat/apa/d/red-oak-we-have-open-availability-3x/7103140923.html
Amber Grove!! El Hogar ideal para su Familia,$1485,Atlanta,https://atlanta.craigslist.org/wat/apa/d/marietta-amber-grove-el-hogar-ideal/7108026495.html
"Resident Business Center/Internet Cafe, Barbecue Grills, Clubhouse",$1485,"100 Peyton Place SW Atlanta, GA",https://atlanta.craigslist.org/sat/apa/d/mcdonough-resident-business-center/7097781051.html
Your search for the perfect 3 bedroom is OVER!!,$1200,"100 Peyton Place SW Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-your-search-for-the-perfect-3/7108020160.html
Family friendly 3 bedroom 2 bathrooms Latest closets Carey Park Atlant,$1200,"Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/smyrna-family-friendly-3-bedroom-2/7106120880.html
Lovely Living Minutes Away From Downtown and Airport,$1470,"1212 James Jackson Pkwy NW Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-lovely-living-minutes-away-from/7108018851.html
LOVE where you LIVE!!  SPACIOUS 3X2 in ATL!!,$1470,Stockbridge,https://atlanta.craigslist.org/atl/apa/d/atlanta-love-where-you-live-spacious/7108018480.html
"Water Sewer And Trash, 24-Hour Availability, Short Term Lease",$1518,"1212 James Jackson Pkwy NW Atlanta, GA",https://atlanta.craigslist.org/wat/apa/d/atlanta-water-sewer-and-trash-24-hour/7098642406.html
IMMEDIATE 3 BEDROOM 2 BATH!! DON'T MISS OUT!!,$1518,"100 Woods Walk Villa Rica, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-immediate-3-bedroom-2-bath-dont/7108016769.html
"Dishwasher, Fireplace, Cable/Satellite",$1069,"1212 James Jackson Pkwy NW Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-dishwasher-fireplace-cable/7108008333.html
3 Bedroom with Large Floor plan,$1069,"1212 James Jackson Pkwy NW Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-3-bedroom-with-large-floor-plan/7108015759.html
Spring into your new home!,$1350,Norcross,https://atlanta.craigslist.org/atl/apa/d/atlanta-spring-into-your-new-home/7108002797.html
Wow! This 3 Bedroom is simply stunning! Visit today! 1081 Sq Ft!,$1350,jonesboro,https://atlanta.craigslist.org/sat/apa/d/rex-wow-this-3-bedroom-is-simply/7108014628.html
Virtual Tour Available!,$1384,Atlanta,https://atlanta.craigslist.org/nat/apa/d/atlanta-virtual-tour-available/7108002714.html
DON'T PANIC! Apt. 1208 Is STILL Available*$1164*Call NOW!!,$1384,Atlanta,https://atlanta.craigslist.org/wat/apa/d/villa-rica-dont-panic-apt-1208-is-still/7108012648.html
"White-on-white designer kitchens, Clothes care center, Washer/dryers",$1384,Atlanta,https://atlanta.craigslist.org/atl/apa/d/austell-white-on-white-designer/7102825313.html
Virtual Tour Available!,$1384,Atlanta,https://atlanta.craigslist.org/atl/apa/d/atlanta-virtual-tour-available/7108002773.html
See how you can view a 3 bed from the comfort of your home!,$1384,Atlanta,https://atlanta.craigslist.org/atl/apa/d/atlanta-see-how-you-can-view-3-bed-from/7108002746.html
